tab	locations
location	age	age_high	age_low	age_sigma	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Copper Falls State Park	1100	1105	1098		Ma	46.37524	46.37128	269.36848	269.36308	Extrusive	Basaltic Lava:Rhyolite	Stratigraphic Section		This study
Gooseberry River	1095	1096.5	1093.6		Ma	47.15516	47.13752	268.54447	268.50811	Extrusive	Basaltic Lava	Stratigraphic Section		This study
Agate Point	1105.15			1.3	Ma	48.61012	48.60831	271.80218	271.80139	Extrusive	Basaltic Lava	Stratigraphic Section		This study
Puff Island	1095	1105	1085		Ma	48.65753	48.65744	271.96056	271.96054	Extrusive	Basaltic Lava	Stratigraphic Section		This study
>>>>>>>>>>
tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
GB13-1a:LP-DIR-T18	GB13-1a:LP-DIR-T	GB13-1a	1.7	221.8	-12.1	0	0	0	-90		853	This study	hargrave 2016-11-21 15:22:53	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	8.009999999999999e-07	1.37e-08	1.66e-08	9.8e-09
GB13-1a:LP-DIR-T19	GB13-1a:LP-DIR-T	GB13-1a	2.2	220.9	-12.4	0	0	0	-90		868	This study	hargrave 2016-11-23 14:27:54	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.41e-07	2.11e-08	1.88e-08	1.01e-08
GB13-1a:LP-DIR-T20	GB13-1a:LP-DIR-T	GB13-1a	1	220.6	-12.3	0	0	0	-90		883	This study	hargrave 2016-11-30 16:54:33	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.179999999999999e-07	8.63e-09	6.77e-09	7.89e-09
GB13-1a:LP-DIR-T21	GB13-1a:LP-DIR-T	GB13-1a	1	220.1	-12.1	0	0	0	-90		898	This study	hargrave 2016-12-09 15:35:55	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	4.979999999999999e-07	5.08e-09	6.33e-09	5.25e-09
GB13-1a:LP-DIR-T22	GB13-1a:LP-DIR-T	GB13-1a	2.4	221.7	-11.4	0	0	0	-90		913	This study	hargrave 2016-12-13 19:24:25	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.3600000000000002e-07	4.8100000000000006e-09	7.640000000000001e-09	5.05e-09
GB13-1a:LP-DIR-T23	GB13-1a:LP-DIR-T	GB13-1a	1.6	221.8	-10.4	0	0	0	-90		928	This study	hargrave 2016-12-16 08:28:13	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.3800000000000002e-07	1.51e-09	3.5100000000000005e-09	1.9699999999999996e-09
GB13-1a:LP-DIR-T24	GB13-1a:LP-DIR-T	GB13-1a	3.2	221.4	-10.8	0	0	0	-90		938	This study	hargrave 2016-12-17 17:30:33	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.470000000000001e-08	3.3799999999999995e-09	3.78e-09	1.6e-09
GB13-1a:LP-DIR-T25	GB13-1a:LP-DIR-T	GB13-1a	1.1	225.7	-10	0	0	0	-90		948	This study	hargrave 2016-12-22 12:50:55	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.68e-08	6.35e-10	4.84e-10	1e-09
GB13-1a:LP-DIR-T26	GB13-1a:LP-DIR-T	GB13-1a	1.9	219.2	-11.7	0	0	0	-90		953	This study	hargrave 2016-12-23 10:17:35	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	3.53e-08	5.23e-10	1.4300000000000002e-09	5e-10
GB13-2a:LP-DIR-T1	GB13-2a:LP-DIR-T	GB13-2a	1.3	228.7	-13.5	0	0	0	-90		273	This study	hargrave 2016-09-01 09:58:24	LT-NO:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.86e-06	2.21e-08	1.38e-08	3.5099999999999997e-08
GB13-2a:LP-DIR-T2	GB13-2a:LP-DIR-T	GB13-2a	0.7	226.4	-13.9	0	0	0	-90		77	This study	hargrave 2016-09-04 17:29:25	LT-LT-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.83e-06	1.23e-08	9.19e-09	2.14e-08
GB13-2a:LP-DIR-T3	GB13-2a:LP-DIR-T	GB13-2a	1.6	227.3	-13.9	0	0	0	-90		373	This study	hargrave 2016-09-08 13:36:22	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.82e-06	3.2200000000000004e-08	3.2e-08	2.33e-08
GB13-2a:LP-DIR-T4	GB13-2a:LP-DIR-T	GB13-2a	1.9	228.4	-14.4	0	0	0	-90		473	This study	hargrave 2016-09-12 15:10:45	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.79e-06	4.25e-08	3.53e-08	2.2200000000000004e-08
GB13-2a:LP-DIR-T5	GB13-2a:LP-DIR-T	GB13-2a	54.6	179.4	0	0	0	0	-90		573	This study	hargrave 2016-09-13 15:15:42	LT-T-Z:LP-DIR-T	b		u	8	273			pmagpy-3.8.9-2	1.03e-06	1.81e-08	1.38e-06	4.6299999999999995e-07
GB13-2a:LP-DIR-T6	GB13-2a:LP-DIR-T	GB13-2a	2.6	229.9	-14.6	0	0	0	-90		573	This study	hargrave 2016-09-14 13:37:59	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.71e-06	5.89e-08	4.9699999999999995e-08	1.96e-08
GB13-2a:LP-DIR-T7	GB13-2a:LP-DIR-T	GB13-2a	1.1	230.9	-14.6	0	0	0	-90		623	This study	hargrave 2016-09-26 17:59:10	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.63e-06	1.78e-08	1.57e-08	2.4700000000000003e-08
GB13-2a:LP-DIR-T8	GB13-2a:LP-DIR-T	GB13-2a	2.4	228.4	-14.4	0	0	0	-90		673	This study	hargrave 2016-10-06 21:08:27	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.56e-06	4.51e-08	4.3300000000000004e-08	2.32e-08
GB13-2a:LP-DIR-T9	GB13-2a:LP-DIR-T	GB13-2a	1.2	229.3	-15	0	0	0	-90		698	This study	hargrave 2016-10-24 10:51:44	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.54e-06	2.2200000000000004e-08	2.27e-08	1.52e-08
GB13-2a:LP-DIR-T10	GB13-2a:LP-DIR-T	GB13-2a	1.5	228.9	-14.6	0	0	0	-90		723	This study	hargrave 2016-10-28 12:32:45	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.51e-06	2.37e-08	2.3799999999999998e-08	2.21e-08
GB13-2a:LP-DIR-T11	GB13-2a:LP-DIR-T	GB13-2a	0.9	229.2	-15.2	0	0	0	-90		748	This study	hargrave 2016-11-03 13:00:06	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.45e-06	1.4099999999999999e-08	1.3899999999999999e-08	1.74e-08
GB13-2a:LP-DIR-T12	GB13-2a:LP-DIR-T	GB13-2a	1	230.4	-15	0	0	0	-90		773	This study	hargrave 2016-11-08 13:23:24	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.4e-06	1.78e-08	1.85e-08	1.44e-08
GB13-2a:LP-DIR-T13	GB13-2a:LP-DIR-T	GB13-2a	1	226.9	-14.8	0	0	0	-90		798	This study	hargrave 2016-11-08 20:52:13	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.36e-06	1.25e-08	1.2e-08	1.77e-08
GB13-2a:LP-DIR-T14	GB13-2a:LP-DIR-T	GB13-2a	3.3	230.6	-15.3	0	0	0	-90		823	This study	hargrave 2016-11-09 16:09:59	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.24e-06	4.93e-08	4.61e-08	2.08e-08
GB13-2a:LP-DIR-T15	GB13-2a:LP-DIR-T	GB13-2a	4.2	225.9	-15.2	0	0	0	-90		833	This study	hargrave 2016-11-13 22:24:34	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.18e-06	6.39e-08	5.88e-08	1.1899999999999999e-08
GB13-2a:LP-DIR-T16	GB13-2a:LP-DIR-T	GB13-2a	2	228.3	-15	0	0	0	-90		843	This study	hargrave 2016-11-15 09:46:04	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.05e-06	2.52e-08	2.44e-08	1.38e-08
GB13-2a:LP-DIR-T17	GB13-2a:LP-DIR-T	GB13-2a	2.6	230.0	-15.1	0	0	0	-90		848	This study	hargrave 2016-11-16 14:49:10	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.03e-06	3.4500000000000005e-08	3e-08	1.26e-08
GB13-2a:LP-DIR-T18	GB13-2a:LP-DIR-T	GB13-2a	1	229.7	-14.8	0	0	0	-90		853	This study	hargrave 2016-11-21 15:24:21	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.02e-06	1.03e-08	9.41e-09	1.4e-08
GB13-2a:LP-DIR-T19	GB13-2a:LP-DIR-T	GB13-2a	2	227.7	-15.3	0	0	0	-90		868	This study	hargrave 2016-11-23 14:29:29	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.32e-07	2.48e-08	1.96e-08	1.1000000000000001e-08
GB13-2a:LP-DIR-T20	GB13-2a:LP-DIR-T	GB13-2a	1.3	229.9	-14.9	0	0	0	-90		883	This study	hargrave 2016-11-30 16:58:20	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.109999999999999e-07	1.3400000000000001e-08	1.14e-08	1.18e-08
GB13-2a:LP-DIR-T21	GB13-2a:LP-DIR-T	GB13-2a	2.7	225.9	-15.3	0	0	0	-90		898	This study	hargrave 2016-12-09 15:37:30	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.890000000000001e-07	2.65e-08	2.5899999999999997e-08	7.74e-09
GB13-2a:LP-DIR-T22	GB13-2a:LP-DIR-T	GB13-2a	1.2	228.3	-14.5	0	0	0	-90		913	This study	hargrave 2016-12-13 19:25:53	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	3.98e-07	4.43e-09	4.63e-09	6.83e-09
GB13-2a:LP-DIR-T23	GB13-2a:LP-DIR-T	GB13-2a	4	232.2	-14.1	0	0	0	-90		928	This study	hargrave 2016-12-16 08:29:51	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.14e-07	5.689999999999999e-09	5.379999999999999e-09	1.71e-09
GB13-2a:LP-DIR-T24	GB13-2a:LP-DIR-T	GB13-2a	4.1	227.5	-14	0	0	0	-90		938	This study	hargrave 2016-12-17 17:32:05	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	3.4e-08	1.6800000000000002e-09	1.7000000000000001e-09	5.98e-10
GB13-2a:LP-DIR-T25	GB13-2a:LP-DIR-T	GB13-2a	3.5	223.4	-12	0	0	0	-90		948	This study	hargrave 2016-12-22 12:52:11	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.3e-08	4.8e-10	5.899999999999999e-10	2.53e-10
GB13-2a:LP-DIR-T26	GB13-2a:LP-DIR-T	GB13-2a	1.2	246.5	-7.2	0	0	0	-90		953	This study	hargrave 2016-12-23 10:18:47	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.9e-09	8.9e-11	7.75e-11	8.38e-11
GB13-3a:LP-DIR-T1	GB13-3a:LP-DIR-T	GB13-3a	1.1	233.5	-19.7	0	0	0	-90		273	This study	hargrave 2016-09-01 10:00:01	LT-NO:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.42e-06	1.79e-08	1.1000000000000001e-08	1.79e-08
GB13-3a:LP-DIR-T2	GB13-3a:LP-DIR-T	GB13-3a	2.6	232.1	-20.3	0	0	0	-90		77	This study	hargrave 2016-09-04 17:31:01	LT-LT-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.39e-06	4.88e-08	3.35e-08	2.16e-08
GB13-3a:LP-DIR-T3	GB13-3a:LP-DIR-T	GB13-3a	2.5	232.5	-20.8	0	0	0	-90		373	This study	hargrave 2016-09-08 13:37:40	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.39e-06	3.93e-08	3.76e-08	2.5099999999999996e-08
GB13-3a:LP-DIR-T4	GB13-3a:LP-DIR-T	GB13-3a	3.6	235.1	-21.8	0	0	0	-90		473	This study	hargrave 2016-09-12 15:14:01	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.35e-06	7.06e-08	4.23e-08	2.13e-08
GB13-3a:LP-DIR-T5	GB13-3a:LP-DIR-T	GB13-3a	58	179.8	-0.1	0	0	0	-90		573	This study	hargrave 2016-09-13 15:17:19	LT-T-Z:LP-DIR-T	b		u	8	273			pmagpy-3.8.9-2	6.970000000000001e-07	1.1000000000000001e-08	9.98e-07	5.29e-07
GB13-3a:LP-DIR-T6	GB13-3a:LP-DIR-T	GB13-3a	1	232.8	-22.1	0	0	0	-90		573	This study	hargrave 2016-09-14 13:39:27	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.27e-06	1.23e-08	8.16e-09	1.79e-08
GB13-3a:LP-DIR-T7	GB13-3a:LP-DIR-T	GB13-3a	1.3	236.0	-22.3	0	0	0	-90		623	This study	hargrave 2016-09-26 18:00:45	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.19e-06	1.65e-08	7.1e-09	2.04e-08
GB13-3a:LP-DIR-T8	GB13-3a:LP-DIR-T	GB13-3a	2.2	233.0	-22.2	0	0	0	-90		673	This study	hargrave 2016-10-06 21:10:22	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.12e-06	3.26e-08	2.0499999999999998e-08	1.8300000000000002e-08
GB13-3a:LP-DIR-T9	GB13-3a:LP-DIR-T	GB13-3a	3.3	234.6	-22.2	0	0	0	-90		698	This study	hargrave 2016-10-24 10:55:50	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.09e-06	5.0700000000000004e-08	3.3700000000000004e-08	1.3899999999999999e-08
GB13-3a:LP-DIR-T10	GB13-3a:LP-DIR-T	GB13-3a	2.5	236.0	-22.3	0	0	0	-90		723	This study	hargrave 2016-10-28 12:34:33	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.05e-06	3.78e-08	2.23e-08	1.62e-08
GB13-3a:LP-DIR-T11	GB13-3a:LP-DIR-T	GB13-3a	1.4	233.2	-22.7	0	0	0	-90		748	This study	hargrave 2016-11-03 13:01:42	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.9e-07	1.28e-08	1.4499999999999999e-08	1.4099999999999999e-08
GB13-3a:LP-DIR-T12	GB13-3a:LP-DIR-T	GB13-3a	2.5	233.2	-22.1	0	0	0	-90		773	This study	hargrave 2016-11-08 13:25:17	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.43e-07	3.3e-08	2.29e-08	1.06e-08
GB13-3a:LP-DIR-T13	GB13-3a:LP-DIR-T	GB13-3a	1.2	236.1	-22.4	0	0	0	-90		798	This study	hargrave 2016-11-08 20:53:40	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.13e-07	1.24e-08	7.06e-09	1.35e-08
GB13-3a:LP-DIR-T14	GB13-3a:LP-DIR-T	GB13-3a	1.2	234.3	-22.2	0	0	0	-90		823	This study	hargrave 2016-11-09 16:11:29	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	8.41e-07	1.1000000000000001e-08	8.050000000000001e-09	1.1699999999999999e-08
GB13-3a:LP-DIR-T15	GB13-3a:LP-DIR-T	GB13-3a	2	238.1	-22.7	0	0	0	-90		833	This study	hargrave 2016-11-13 22:26:01	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	8.009999999999999e-07	2.3399999999999998e-08	1.5e-08	8.66e-09
GB13-3a:LP-DIR-T16	GB13-3a:LP-DIR-T	GB13-3a	1.4	237.6	-22.4	0	0	0	-90		843	This study	hargrave 2016-11-15 09:49:13	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.25e-07	9.66e-09	8.88e-09	1.3e-08
GB13-3a:LP-DIR-T17	GB13-3a:LP-DIR-T	GB13-3a	1.7	233.5	-22.7	0	0	0	-90		848	This study	hargrave 2016-11-16 14:50:38	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.2e-07	1.58e-08	7.87e-09	1.1499999999999999e-08
GB13-3a:LP-DIR-T18	GB13-3a:LP-DIR-T	GB13-3a	1.3	235.8	-22.6	0	0	0	-90		853	This study	hargrave 2016-11-21 15:25:48	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.12e-07	9e-09	7.190000000000001e-09	1.1200000000000001e-08
GB13-3a:LP-DIR-T19	GB13-3a:LP-DIR-T	GB13-3a	8.1	232.4	-22.8	0	0	0	-90		868	This study	hargrave 2016-11-23 15:04:12	LT-T-Z:LP-DIR-T	b		u	8	273			pmagpy-3.8.9-2	6.66e-07	7.4e-08	5.87e-08	8.209999999999999e-09
GB13-3a:LP-DIR-T20	GB13-3a:LP-DIR-T	GB13-3a	52.8	177.4	0.1	0	0	0	-90		868	This study	hargrave 2016-11-23 15:17:39	LT-T-Z:LP-DIR-T	b		u	8	273			pmagpy-3.8.9-2	4.2200000000000005e-07	2.54e-08	4.82e-07	2.81e-07
GB13-3a:LP-DIR-T21	GB13-3a:LP-DIR-T	GB13-3a	4.7	228.8	-22.5	0	0	0	-90		868	This study	hargrave 2016-11-23 15:22:55	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	6.67e-07	4.04e-08	3.5e-08	1.1100000000000002e-08
GB13-3a:LP-DIR-T22	GB13-3a:LP-DIR-T	GB13-3a	1.7	234.8	-22.6	0	0	0	-90		883	This study	hargrave 2016-11-30 16:59:56	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	6.6e-07	1.49e-08	9.890000000000001e-09	9.26e-09
GB13-3a:LP-DIR-T23	GB13-3a:LP-DIR-T	GB13-3a	1.7	235.4	-22.5	0	0	0	-90		898	This study	hargrave 2016-12-09 15:39:02	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.54e-07	1.1499999999999999e-08	1.02e-08	7.31e-09
GB13-3a:LP-DIR-T24	GB13-3a:LP-DIR-T	GB13-3a	1.1	235.7	-21.4	0	0	0	-90		913	This study	hargrave 2016-12-13 19:27:20	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.9e-07	2.25e-09	2.0800000000000003e-09	2.41e-09
GB13-3a:LP-DIR-T25	GB13-3a:LP-DIR-T	GB13-3a	1.9	237.6	-20.3	0	0	0	-90		928	This study	hargrave 2016-12-16 08:34:01	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.05e-07	2.8399999999999997e-09	1.79e-09	1.29e-09
GB13-3a:LP-DIR-T26	GB13-3a:LP-DIR-T	GB13-3a	1.4	231.8	-19.4	0	0	0	-90		938	This study	hargrave 2016-12-17 17:33:41	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	4.5700000000000006e-08	8.150000000000001e-10	3.9600000000000003e-10	7.359999999999999e-10
GB13-3a:LP-DIR-T27	GB13-3a:LP-DIR-T	GB13-3a	3.2	236.8	-20.5	0	0	0	-90		948	This study	hargrave 2016-12-22 12:53:24	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.5e-08	1.0499999999999999e-09	8.84e-10	3.8100000000000003e-10
GB13-3a:LP-DIR-T28	GB13-3a:LP-DIR-T	GB13-3a	3.7	237.5	-20.8	0	0	0	-90		953	This study	hargrave 2016-12-23 10:20:02	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.14e-08	1.14e-09	7.37e-10	3.61e-10
GB13-4a:LP-DIR-T1	GB13-4a:LP-DIR-T	GB13-4a	1.7	203.2	-36.8	0	0	0	-90		273	This study	hargrave 2016-09-01 10:01:39	LT-NO:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.85e-06	3.16e-08	2.2200000000000004e-08	4.1399999999999994e-08
GB13-4a:LP-DIR-T2	GB13-4a:LP-DIR-T	GB13-4a	1.2	199.1	-37.3	0	0	0	-90		77	This study	hargrave 2016-09-04 17:32:38	LT-LT-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.82e-06	2.48e-08	2.3100000000000002e-08	1.99e-08
GB13-4a:LP-DIR-T3	GB13-4a:LP-DIR-T	GB13-4a	1.2	202.6	-37.3	0	0	0	-90		373	This study	hargrave 2016-09-08 13:40:01	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.81e-06	2.4700000000000003e-08	2.45e-08	1.91e-08
GB13-4a:LP-DIR-T4	GB13-4a:LP-DIR-T	GB13-4a	2.4	203.5	-39.2	0	0	0	-90		473	This study	hargrave 2016-09-12 15:15:40	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.77e-06	4.04e-08	6.02e-08	2.09e-08
GB13-4a:LP-DIR-T5	GB13-4a:LP-DIR-T	GB13-4a	46.1	179.0	0	0	0	0	-90		573	This study	hargrave 2016-09-13 15:18:55	LT-T-Z:LP-DIR-T	b		u	8	273			pmagpy-3.8.9-2	1.19e-06	2.5299999999999998e-08	4.8e-07	1.14e-06
GB13-4a:LP-DIR-T6	GB13-4a:LP-DIR-T	GB13-4a	1.4	202.9	-39.7	0	0	0	-90		573	This study	hargrave 2016-09-14 13:40:58	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.67e-06	2.7e-08	2.64e-08	2.0099999999999998e-08
GB13-4a:LP-DIR-T7	GB13-4a:LP-DIR-T	GB13-4a	1.6	202.7	-40.1	0	0	0	-90		623	This study	hargrave 2016-09-26 18:02:24	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.56e-06	2.28e-08	2.8999999999999998e-08	2.49e-08
GB13-4a:LP-DIR-T8	GB13-4a:LP-DIR-T	GB13-4a	2	200.8	-39.7	0	0	0	-90		673	This study	hargrave 2016-10-06 21:12:17	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.48e-06	2.61e-08	4.0999999999999997e-08	1.8999999999999998e-08
GB13-4a:LP-DIR-T9	GB13-4a:LP-DIR-T	GB13-4a	1.3	202.9	-39.7	0	0	0	-90		698	This study	hargrave 2016-10-24 10:57:29	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.44e-06	2.33e-08	2.32e-08	1.4e-08
GB13-4a:LP-DIR-T10	GB13-4a:LP-DIR-T	GB13-4a	1.7	200.3	-39.7	0	0	0	-90		723	This study	hargrave 2016-10-28 12:36:33	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.38e-06	2.3399999999999998e-08	3.0499999999999995e-08	1.44e-08
GB13-4a:LP-DIR-T11	GB13-4a:LP-DIR-T	GB13-4a	3	200.2	-39.9	0	0	0	-90		748	This study	hargrave 2016-11-03 13:05:50	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.31e-06	3e-08	6.230000000000001e-08	1.26e-08
GB13-4a:LP-DIR-T12	GB13-4a:LP-DIR-T	GB13-4a	1.9	200.3	-39.7	0	0	0	-90		773	This study	hargrave 2016-11-08 13:28:28	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.25e-06	1.95e-08	3.7400000000000004e-08	1.6399999999999998e-08
GB13-4a:LP-DIR-T13	GB13-4a:LP-DIR-T	GB13-4a	1.4	200.0	-39.2	0	0	0	-90		798	This study	hargrave 2016-11-08 20:55:11	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.2e-06	2.27e-08	1.74e-08	1.5e-08
GB13-4a:LP-DIR-T14	GB13-4a:LP-DIR-T	GB13-4a	1.6	204.4	-40.1	0	0	0	-90		823	This study	hargrave 2016-11-09 16:13:02	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.1e-06	1.71e-08	2.5099999999999996e-08	9.159999999999999e-09
GB13-4a:LP-DIR-T15	GB13-4a:LP-DIR-T	GB13-4a	1.3	204.7	-40.7	0	0	0	-90		833	This study	hargrave 2016-11-13 22:27:32	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.06e-06	1.66e-08	1.58e-08	1.3400000000000001e-08
GB13-4a:LP-DIR-T16	GB13-4a:LP-DIR-T	GB13-4a	1.7	201.7	-40	0	0	0	-90		843	This study	hargrave 2016-11-15 09:50:50	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.84e-07	2.0099999999999998e-08	1.74e-08	1.28e-08
GB13-4a:LP-DIR-T17	GB13-4a:LP-DIR-T	GB13-4a	1.4	203.7	-41	0	0	0	-90		848	This study	hargrave 2016-11-16 14:53:01	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.770000000000001e-07	1.3899999999999999e-08	1.49e-08	1.37e-08
GB13-4a:LP-DIR-T18	GB13-4a:LP-DIR-T	GB13-4a	1.4	203.6	-40.4	0	0	0	-90		853	This study	hargrave 2016-11-21 15:27:19	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.6e-07	1.59e-08	1.55e-08	9.88e-09
GB13-4a:LP-DIR-T19	GB13-4a:LP-DIR-T	GB13-4a	3.9	203.0	-39.9	0	0	0	-90		868	This study	hargrave 2016-11-23 15:05:44	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.070000000000001e-07	3.4e-08	5.09e-08	1.02e-08
GB13-4a:LP-DIR-T20	GB13-4a:LP-DIR-T	GB13-4a	3.8	199.9	-40.1	0	0	0	-90		883	This study	hargrave 2016-11-30 17:01:29	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	8.77e-07	2.88e-08	5.0700000000000004e-08	1.03e-08
GB13-4a:LP-DIR-T21	GB13-4a:LP-DIR-T	GB13-4a	2	200.6	-39.9	0	0	0	-90		898	This study	hargrave 2016-12-09 15:40:34	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	6.979999999999999e-07	1.44e-08	1.99e-08	6.17e-09
GB13-4a:LP-DIR-T22	GB13-4a:LP-DIR-T	GB13-4a	2.1	203.7	-38.5	0	0	0	-90		913	This study	hargrave 2016-12-13 19:28:52	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.3600000000000002e-07	6.34e-09	4.15e-09	4.79e-09
GB13-4a:LP-DIR-T23	GB13-4a:LP-DIR-T	GB13-4a	2	204.1	-37.8	0	0	0	-90		928	This study	hargrave 2016-12-16 08:35:41	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.37e-07	3.17e-09	2.8399999999999997e-09	2.27e-09
