tab	measurements																												
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
GB11-2a:LP-DIR-T14	GB11-2a:LP-DIR-T	GB11-2a	1.7	59.3	35.7	0	0	0	-90		798	This study	hargrave 2016-11-08 20:21:11	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.71E-07	1.36E-08	1.06E-08	4.04E-09	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T15	GB11-2a:LP-DIR-T	GB11-2a	1.2	63.3	35.9	0	0	0	-90		823	This study	hargrave 2016-11-09 15:38:50	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.49E-07	8.56E-09	6.02E-09	5.00E-09	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T16	GB11-2a:LP-DIR-T	GB11-2a	1.6	65.2	35.6	0	0	0	-90		833	This study	hargrave 2016-11-13 21:54:18	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.28E-07	1.27E-08	7.73E-09	3.92E-09	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T17	GB11-2a:LP-DIR-T	GB11-2a	1.3	67.4	35.6	0	0	0	-90		843	This study	hargrave 2016-11-14 23:29:49	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	4.93E-07	7.30E-09	7.62E-09	5.63E-09	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T18	GB11-2a:LP-DIR-T	GB11-2a	1.3	60.1	35.2	0	0	0	-90		848	This study	hargrave 2016-11-16 14:21:54	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	4.67E-07	8.44E-09	5.96E-09	4.07E-09	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T19	GB11-2a:LP-DIR-T	GB11-2a	1.5	65.8	35.1	0	0	0	-90		853	This study	hargrave 2016-11-21 14:54:48	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	4.67E-07	1.02E-08	7.23E-09	3.63E-09	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T20	GB11-2a:LP-DIR-T	GB11-2a	1.7	63.6	35.1	0	0	0	-90		868	This study	hargrave 2016-11-23 13:59:22	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	3.98E-07	8.75E-09	7.74E-09	3.46E-09	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T21	GB11-2a:LP-DIR-T	GB11-2a	1.4	66.1	35.5	0	0	0	-90		883	This study	hargrave 2016-11-30 11:19:07	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	3.19E-07	5.60E-09	4.50E-09	3.67E-09	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T22	GB11-2a:LP-DIR-T	GB11-2a	1.3	66.5	35.5	0	0	0	-90		898	This study	hargrave 2016-12-09 15:07:28	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.65E-07	4.13E-09	4.07E-09	2.61E-09	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T23	GB11-2a:LP-DIR-T	GB11-2a	1.3	64	36	0	0	0	-90		913	This study	hargrave 2016-12-13 18:56:30	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.50E-08	1.20E-09	1.67E-09	1.05E-09	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T24	GB11-2a:LP-DIR-T	GB11-2a	2.1	61.4	37.1	0	0	0	-90		928	This study	hargrave 2016-12-15 16:38:15	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	3.63E-08	1.07E-09	8.73E-10	3.09E-10	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T25	GB11-2a:LP-DIR-T	GB11-2a	3.8	66.6	38.4	0	0	0	-90		938	This study	hargrave 2016-12-17 17:05:05	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.74E-08	1.02E-09	4.59E-10	4.06E-10	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T26	GB11-2a:LP-DIR-T	GB11-2a	2.4	67.1	42.2	0	0	0	-90		948	This study	hargrave 2016-12-22 12:29:13	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.00E-08	3.66E-10	1.86E-10	9.92E-11	GB11-2	GB11	Gooseberry River
GB11-2a:LP-DIR-T27	GB11-2a:LP-DIR-T	GB11-2a	1.4	74.7	41.9	0	0	0	-90		953	This study	hargrave 2016-12-23 09:56:02	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	8.50E-09	1.64E-10	9.76E-11	1.19E-10	GB11-2	GB11	Gooseberry River
GB11-3a:LP-DIR-T1	GB11-3a:LP-DIR-T	GB11-3a	2.9	51.9	37.5	0	0	0	-90		273	This study	hargrave 2016-09-01 09:30:21	LT-NO:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.20E-07	2.20E-08	3.30E-08	2.55E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T2	GB11-3a:LP-DIR-T	GB11-3a	1.5	51.4	37.8	0	0	0	-90		77	This study	hargrave 2016-09-04 16:48:00	LT-LT-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.05E-07	1.11E-08	1.53E-08	1.34E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T3	GB11-3a:LP-DIR-T	GB11-3a	2.3	50.1	38.1	0	0	0	-90		77	This study	hargrave 2016-09-04 17:00:57	LT-LT-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.05E-07	1.81E-08	2.68E-08	1.62E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T4	GB11-3a:LP-DIR-T	GB11-3a	2.5	52.5	37.4	0	0	0	-90		373	This study	hargrave 2016-09-08 13:14:22	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.02E-07	2.81E-08	2.54E-08	1.21E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T5	GB11-3a:LP-DIR-T	GB11-3a	3.8	51.7	37.1	0	0	0	-90		473	This study	hargrave 2016-09-12 13:04:01	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	8.90E-07	4.07E-08	4.05E-08	1.38E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T6	GB11-3a:LP-DIR-T	GB11-3a	61.6	359.6	0	0	0	0	-90		573	This study	hargrave 2016-09-13 14:48:49	LT-T-Z:LP-DIR-T	b		u	8	273			pmagpy-3.8.9-2	4.22E-07	9.99E-09	5.79E-07	5.45E-07	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T7	GB11-3a:LP-DIR-T	GB11-3a	1.5	51.7	36.6	0	0	0	-90		573	This study	hargrave 2016-09-14 13:11:23	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	8.60E-07	1.27E-08	1.50E-08	1.14E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T8	GB11-3a:LP-DIR-T	GB11-3a	1.9	52.6	37	0	0	0	-90		623	This study	hargrave 2016-09-26 17:30:51	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	8.22E-07	1.85E-08	1.45E-08	1.48E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T9	GB11-3a:LP-DIR-T	GB11-3a	3.7	52.6	36.7	0	0	0	-90		673	This study	hargrave 2016-10-04 11:06:37	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.80E-07	2.93E-08	3.72E-08	1.79E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T10	GB11-3a:LP-DIR-T	GB11-3a	3.6	51.5	36.4	0	0	0	-90		698	This study	hargrave 2016-10-21 11:53:02	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.60E-07	3.14E-08	3.47E-08	1.16E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T11	GB11-3a:LP-DIR-T	GB11-3a	4.2	51.9	36.4	0	0	0	-90		723	This study	hargrave 2016-10-28 11:58:49	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.57E-07	4.37E-08	3.51E-08	8.70E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T12	GB11-3a:LP-DIR-T	GB11-3a	2.6	51.8	36.7	0	0	0	-90		748	This study	hargrave 2016-11-03 12:32:47	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.24E-07	2.20E-08	2.25E-08	1.24E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T13	GB11-3a:LP-DIR-T	GB11-3a	3.9	52.9	36.3	0	0	0	-90		773	This study	hargrave 2016-11-07 12:45:52	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.11E-07	3.49E-08	3.32E-08	8.78E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T14	GB11-3a:LP-DIR-T	GB11-3a	2.3	52.7	36.1	0	0	0	-90		798	This study	hargrave 2016-11-08 20:25:06	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.02E-07	2.23E-08	1.77E-08	7.94E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T15	GB11-3a:LP-DIR-T	GB11-3a	2.1	54.5	36.2	0	0	0	-90		823	This study	hargrave 2016-11-09 15:42:50	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	6.85E-07	2.13E-08	1.09E-08	8.97E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T16	GB11-3a:LP-DIR-T	GB11-3a	1.4	56.1	36.2	0	0	0	-90		833	This study	hargrave 2016-11-13 21:58:13	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	6.63E-07	1.20E-08	8.41E-09	7.96E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T17	GB11-3a:LP-DIR-T	GB11-3a	5	55	36.2	0	0	0	-90		843	This study	hargrave 2016-11-14 23:31:42	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	6.29E-07	4.02E-08	3.69E-08	9.11E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T18	GB11-3a:LP-DIR-T	GB11-3a	1.4	53.7	35.7	0	0	0	-90		848	This study	hargrave 2016-11-16 14:24:43	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.97E-07	1.17E-08	8.56E-09	5.96E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T19	GB11-3a:LP-DIR-T	GB11-3a	4.5	51.4	36	0	0	0	-90		853	This study	hargrave 2016-11-21 14:58:46	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.92E-07	3.62E-08	3.01E-08	6.34E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T20	GB11-3a:LP-DIR-T	GB11-3a	2.4	52.5	36.2	0	0	0	-90		868	This study	hargrave 2016-11-23 14:03:21	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	4.70E-07	8.21E-09	1.56E-08	1.00E-08	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T21	GB11-3a:LP-DIR-T	GB11-3a	1.9	54.3	36.9	0	0	0	-90		883	This study	hargrave 2016-11-30 11:21:13	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	3.41E-07	5.54E-09	9.12E-09	4.84E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T22	GB11-3a:LP-DIR-T	GB11-3a	1.7	55.8	36.9	0	0	0	-90		898	This study	hargrave 2016-12-09 15:11:27	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.91E-07	4.37E-09	6.44E-09	4.15E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T23	GB11-3a:LP-DIR-T	GB11-3a	2.4	53.3	37.7	0	0	0	-90		913	This study	hargrave 2016-12-13 19:00:27	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.69E-07	3.62E-09	5.64E-09	2.67E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T24	GB11-3a:LP-DIR-T	GB11-3a	2.2	50.4	38.9	0	0	0	-90		928	This study	hargrave 2016-12-15 16:42:05	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.20E-07	3.52E-09	2.24E-09	2.61E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T25	GB11-3a:LP-DIR-T	GB11-3a	1.9	50.4	39.9	0	0	0	-90		938	This study	hargrave 2016-12-17 17:06:39	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.93E-08	1.83E-09	1.49E-09	1.37E-09	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T26	GB11-3a:LP-DIR-T	GB11-3a	4	51.9	39.8	0	0	0	-90		948	This study	hargrave 2016-12-22 12:31:46	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	4.41E-08	2.65E-09	1.55E-09	9.57E-10	GB11-3	GB11	Gooseberry River
GB11-3a:LP-DIR-T27	GB11-3a:LP-DIR-T	GB11-3a	2	52.9	41.5	0	0	0	-90		953	This study	hargrave 2016-12-23 09:57:19	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	3.62E-08	8.96E-10	6.96E-10	5.86E-10	GB11-3	GB11	Gooseberry River
GB11-4a:LP-DIR-T1	GB11-4a:LP-DIR-T	GB11-4a	3.5	207.4	21.3	0	0	0	-90		273	This study	hargrave 2016-09-01 09:32:06	LT-NO:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.20E-06	7.22E-08	9.68E-08	5.99E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T2	GB11-4a:LP-DIR-T	GB11-4a	1.2	207	20.9	0	0	0	-90		77	This study	hargrave 2016-09-04 16:49:26	LT-LT-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.19E-06	2.50E-08	3.91E-08	2.21E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T3	GB11-4a:LP-DIR-T	GB11-4a	1.7	206.5	20.8	0	0	0	-90		77	This study	hargrave 2016-09-04 17:02:45	LT-LT-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.19E-06	3.23E-08	5.63E-08	2.06E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T4	GB11-4a:LP-DIR-T	GB11-4a	2.6	206	21.1	0	0	0	-90		373	This study	hargrave 2016-09-08 13:16:16	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.18E-06	3.58E-08	8.64E-08	3.42E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T5	GB11-4a:LP-DIR-T	GB11-4a	1.2	204.5	20.9	0	0	0	-90		473	This study	hargrave 2016-09-12 13:08:06	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.18E-06	2.43E-08	3.48E-08	2.44E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T6	GB11-4a:LP-DIR-T	GB11-4a	32.5	179.8	0.1	0	0	0	-90		573	This study	hargrave 2016-09-13 14:50:33	LT-T-Z:LP-DIR-T	b		u	8	273			pmagpy-3.8.9-2	1.82E-06	2.36E-08	8.51E-07	7.86E-07	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T7	GB11-4a:LP-DIR-T	GB11-4a	1	204.7	20.8	0	0	0	-90		573	This study	hargrave 2016-09-14 13:13:05	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.13E-06	1.92E-08	2.62E-08	2.58E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T8	GB11-4a:LP-DIR-T	GB11-4a	3	205	20.7	0	0	0	-90		623	This study	hargrave 2016-09-26 17:32:31	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.06E-06	4.96E-08	9.63E-08	2.71E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T9	GB11-4a:LP-DIR-T	GB11-4a	4.7	207.6	20.8	0	0	0	-90		673	This study	hargrave 2016-10-04 11:09:54	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.99E-06	8.32E-08	1.39E-07	2.58E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T10	GB11-4a:LP-DIR-T	GB11-4a	6.3	207.6	20.7	0	0	0	-90		698	This study	hargrave 2016-10-21 11:58:07	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.89E-06	9.96E-08	1.81E-07	2.47E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T11	GB11-4a:LP-DIR-T	GB11-4a	3.4	207	20.5	0	0	0	-90		723	This study	hargrave 2016-10-28 12:00:54	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.88E-06	4.25E-08	1.00E-07	2.91E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T12	GB11-4a:LP-DIR-T	GB11-4a	3.3	205	19.8	0	0	0	-90		748	This study	hargrave 2016-11-03 12:34:20	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.80E-06	4.95E-08	8.85E-08	2.02E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T13	GB11-4a:LP-DIR-T	GB11-4a	3.8	206.8	20.3	0	0	0	-90		773	This study	hargrave 2016-11-07 12:49:51	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.76E-06	5.00E-08	1.05E-07	1.94E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T14	GB11-4a:LP-DIR-T	GB11-4a	1.2	210	20.1	0	0	0	-90		798	This study	hargrave 2016-11-08 20:26:42	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.73E-06	1.83E-08	2.66E-08	1.92E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T15	GB11-4a:LP-DIR-T	GB11-4a	2.3	212.5	20	0	0	0	-90		823	This study	hargrave 2016-11-09 15:44:28	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.70E-06	3.59E-08	5.49E-08	1.71E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T16	GB11-4a:LP-DIR-T	GB11-4a	2.9	208.9	19.9	0	0	0	-90		833	This study	hargrave 2016-11-13 21:59:51	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.67E-06	4.11E-08	7.28E-08	1.71E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T17	GB11-4a:LP-DIR-T	GB11-4a	5.4	208.3	19.9	0	0	0	-90		843	This study	hargrave 2016-11-14 23:35:49	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.63E-06	7.73E-08	1.32E-07	1.90E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T18	GB11-4a:LP-DIR-T	GB11-4a	1.8	207.6	19.7	0	0	0	-90		848	This study	hargrave 2016-11-16 14:27:15	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.58E-06	1.93E-08	4.24E-08	1.82E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T19	GB11-4a:LP-DIR-T	GB11-4a	3.9	207	20.1	0	0	0	-90		853	This study	hargrave 2016-11-21 15:00:23	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.58E-06	4.07E-08	9.74E-08	2.32E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T20	GB11-4a:LP-DIR-T	GB11-4a	2	207.5	19.5	0	0	0	-90		868	This study	hargrave 2016-11-23 14:04:59	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.31E-06	1.66E-08	4.00E-08	1.86E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T21	GB11-4a:LP-DIR-T	GB11-4a	1.2	211.1	19.6	0	0	0	-90		883	This study	hargrave 2016-11-30 11:23:19	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	9.99E-07	9.18E-09	1.62E-08	1.23E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T22	GB11-4a:LP-DIR-T	GB11-4a	13.7	219.8	19.8	0	0	0	-90		898	This study	hargrave 2016-12-09 15:13:01	LT-T-Z:LP-DIR-T	b		u	8	273			pmagpy-3.8.9-2	8.73E-07	1.36E-07	1.62E-07	9.64E-09	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T23	GB11-4a:LP-DIR-T	GB11-4a	3.4	207.1	19.6	0	0	0	-90		898	This study	hargrave 2016-12-09 16:33:17	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	8.94E-07	2.72E-08	4.50E-08	1.29E-08	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T24	GB11-4a:LP-DIR-T	GB11-4a	3.7	208	20.2	0	0	0	-90		913	This study	hargrave 2016-12-13 19:02:04	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	4.87E-07	1.54E-08	2.58E-08	8.50E-09	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T25	GB11-4a:LP-DIR-T	GB11-4a	1.4	205.9	20.7	0	0	0	-90		928	This study	hargrave 2016-12-15 16:43:37	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	2.22E-07	2.91E-09	2.62E-09	4.04E-09	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T26	GB11-4a:LP-DIR-T	GB11-4a	1.7	208.1	22.1	0	0	0	-90		938	This study	hargrave 2016-12-17 17:08:08	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.14E-08	8.46E-10	1.08E-09	7.82E-10	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T27	GB11-4a:LP-DIR-T	GB11-4a	4.4	205.1	19.5	0	0	0	-90		948	This study	hargrave 2016-12-22 12:33:00	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	1.26E-08	4.51E-10	8.47E-10	2.56E-10	GB11-4	GB11	Gooseberry River
GB11-4a:LP-DIR-T28	GB11-4a:LP-DIR-T	GB11-4a	2.9	204.2	15.3	0	0	0	-90		953	This study	hargrave 2016-12-23 09:58:32	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	6.69E-09	1.30E-10	1.22E-10	3.11E-10	GB11-4	GB11	Gooseberry River
GB11-5a:LP-DIR-T1	GB11-5a:LP-DIR-T	GB11-5a	2.8	185.8	14.1	0	0	0	-90		273	This study	hargrave 2016-09-01 09:33:55	LT-NO:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.20E-07	8.49E-09	2.42E-08	2.42E-08	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T2	GB11-5a:LP-DIR-T	GB11-5a	1.4	186.2	14	0	0	0	-90		77	This study	hargrave 2016-09-04 17:04:37	LT-LT-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.07E-07	5.95E-09	1.58E-08	6.21E-09	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T3	GB11-5a:LP-DIR-T	GB11-5a	1.6	187.2	13.8	0	0	0	-90		373	This study	hargrave 2016-09-08 13:18:08	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.06E-07	4.38E-09	1.61E-08	1.03E-08	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T4	GB11-5a:LP-DIR-T	GB11-5a	3	187.6	13.3	0	0	0	-90		473	This study	hargrave 2016-09-12 13:09:55	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	7.04E-07	7.31E-09	3.58E-08	7.11E-09	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T5	GB11-5a:LP-DIR-T	GB11-5a	14.3	180	0	0	0	0	-90		573	This study	hargrave 2016-09-13 14:52:15	LT-T-Z:LP-DIR-T	b		u	8	273			pmagpy-3.8.9-2	6.63E-07	4.26E-09	6.43E-08	1.57E-07	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T6	GB11-5a:LP-DIR-T	GB11-5a	1.2	186.9	12.9	0	0	0	-90		573	This study	hargrave 2016-09-14 13:14:42	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	6.85E-07	4.76E-09	1.26E-08	7.34E-09	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T7	GB11-5a:LP-DIR-T	GB11-5a	0.9	185.1	12.7	0	0	0	-90		623	This study	hargrave 2016-09-26 17:34:11	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	6.51E-07	6.35E-09	5.67E-09	8.47E-09	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T8	GB11-5a:LP-DIR-T	GB11-5a	3.6	186.5	13.1	0	0	0	-90		673	This study	hargrave 2016-10-04 11:11:44	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	6.20E-07	9.52E-09	3.69E-08	9.09E-09	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T9	GB11-5a:LP-DIR-T	GB11-5a	1.6	187.4	12.9	0	0	0	-90		698	This study	hargrave 2016-10-21 12:00:00	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.99E-07	5.69E-09	1.52E-08	6.92E-09	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T10	GB11-5a:LP-DIR-T	GB11-5a	1.1	185.3	12.7	0	0	0	-90		723	This study	hargrave 2016-10-28 12:02:56	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.88E-07	2.18E-09	8.40E-09	7.28E-09	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T11	GB11-5a:LP-DIR-T	GB11-5a	1.4	187.7	12.3	0	0	0	-90		748	This study	hargrave 2016-11-03 12:35:49	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.61E-07	4.21E-09	1.22E-08	5.85E-09	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T12	GB11-5a:LP-DIR-T	GB11-5a	1.2	188.1	12.5	0	0	0	-90		773	This study	hargrave 2016-11-07 12:51:44	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.48E-07	2.93E-09	1.04E-08	5.76E-09	GB11-5	GB11	Gooseberry River
GB11-5a:LP-DIR-T13	GB11-5a:LP-DIR-T	GB11-5a	1	187.9	12.4	0	0	0	-90		798	This study	hargrave 2016-11-08 20:29:09	LT-T-Z:LP-DIR-T	g		u	8	273			pmagpy-3.8.9-2	5.33E-07	2.12E-09	7.41E-09	5.84E-09	GB11-5	GB11	Gooseberry River
